Date,open,high,low,close,adj close,volume,sentiment,btc_trans_blockchain,avg_block_size,unique_sentbyaddress,avg_hashrate,sent_in_usd,median_trans_fee,avg_block_confirm_time_min,median_trans_value_usd,sma_20,ema_20,ema_12,ema_26,macd,signal_line,rsi,%k,%d,middle_band,upper_band,lower_band
2015-12-18,455.846985,465.177002,454.940002,463.615997,463.615997,60220100,-1,213678.0,611776.0,312764.0,6.58e+17,1774288441.0,0.0459,8.521,245.411,411.06065209999997,417.50007696081224,436.25882031627197,406.21637260914144,30.04244770713052,26.309532426427882,72.61235250493834,94.81742414305653,90.27513351112252,411.06065209999997,486.99083281961174,335.1304713803882
2015-12-19,463.552002,465.580994,456.765015,462.321991,462.321991,47892700,1,213719.0,653173.0,349534.0,7.35e+17,1661560806.0,0.0463,9.172,151.534,415.61205135,421.7688306788301,440.26853888299934,410.37234434179766,29.89619454120168,27.026864849382644,71.90049321655846,91.89766389341031,91.74124380366966,415.61205135,492.4134324445668,338.8106702554332
2015-12-20,462.234009,462.644989,434.338013,442.684998,442.684998,75409400,-1,193682.0,599984.0,306859.0,7.64e+17,1708217091.0,0.0454,8.727,222.668,418.88025054999997,423.7608466141796,440.64030182407635,412.76587424240523,27.874427581671114,27.19637739584034,61.971621744831786,68.43425486402009,85.04978096682898,418.88025054999997,494.3726914883073,343.38780961169266
2015-12-21,442.838013,444.729004,427.312012,438.639008,438.639008,77639696,1,229295.0,766445.0,336590.0,7.47e+17,2183923150.0,0.0437,9.664,249.933,422.6878006,425.17781436521017,440.33241046652614,414.6824026688937,25.65000779763244,26.88710347619876,60.129204538210935,61.51252034272614,73.94814636671885,422.6878006,493.7565451552224,351.6190560447776
2015-12-22,437.436005,443.687988,435.515991,436.571991,436.571991,50840400,-1,222567.0,749711.0,329137.0,6.63e+17,2022969093.0,0.0439,9.6,244.393,426.55704955,426.262974044714,439.7538843947529,416.30385365638307,23.450030738369833,26.199688928632977,59.161509985611374,48.20894130886944,59.385238838538555,426.55704955,491.20531161254945,361.9087874874505
2015-12-23,436.720001,444.528992,436.618988,442.401001,442.401001,47161400,-1,220918.0,686848.0,306698.0,7.49e+17,1896949174.0,0.0441,9.172,258.198,430.6248001,427.79992899283644,440.1611331032525,418.23697568183616,21.92415742141634,25.344582627189652,61.064489638886656,54.247633734279155,54.65636512862492,430.6248001,487.7129857614633,373.53661443853673
2015-12-24,443.091003,458.455994,443.076996,454.984985,454.984985,57157200,1,210090.0,729549.0,297704.0,7.06e+17,2045936889.0,0.0454,10.435,291.35,435.21489865,430.3889819458997,442.44172570275214,420.9590504461446,21.482675256607536,24.57220115307323,64.87029846836343,75.80958157705354,59.422052206734044,435.21489865,483.5649021379197,386.8648951620803
2015-12-25,454.855011,458.304993,452.075012,455.653015,455.653015,39078500,0,180221.0,528161.0,250502.0,6.45e+17,1693227788.0,0.0455,8.889,308.912,438.55009915,432.79508033200443,444.47423174848257,423.52897374643015,20.945258002052412,23.84681252286907,65.06551560017019,76.95421335800687,69.00380955644653,438.55009915,482.46124367544206,394.6389546245579
2015-12-26,455.756012,457.489014,405.76001,417.273987,417.273987,116166000,-1,179192.0,542753.0,283834.0,8.09e+17,1099216671.0,0.0428,8.421,109.723,439.97464899999994,431.31688096705165,440.28957871025443,423.0656413948427,17.223937315411717,22.5222374813776,48.418468604360704,19.24738817402262,57.337061036361014,439.97464899999994,478.6207269350147,401.32857106498517
2015-12-27,416.514008,424.006989,408.882996,422.822998,422.822998,53591200,-1,160066.0,447224.0,236680.0,8.91e+17,476284457.0,0.0417,7.024,85.938,441.33899835,430.5079397320943,437.60241244713836,423.04766781003957,14.554744637098793,20.92873891252184,50.39462522953874,28.523415796704338,41.575005776244616,441.33899835,474.98224891455624,407.69574778544376
2015-12-28,423.342987,429.769012,418.480988,422.278992,422.278992,49638600,1,172978.0,656033.0,269352.0,8.22e+17,721741568.0,0.0424,9.536,124.794,441.67479855,429.7242304242758,435.24496314757863,422.9907288611477,12.254234286430915,19.193837987303656,50.19160887020739,27.614025874265135,25.12827661499737,441.67479855,474.3550689947436,408.9945281052564
2015-12-29,422.097992,432.983002,420.627014,432.983002,432.983002,51596500,-1,184459.0,620992.0,274236.0,7.2e+17,619105764.0,0.0425,9.057,123.618,442.44579925,430.0345896219638,434.8969691248742,423.73089724180346,11.166071883070742,17.588284766457075,54.10904073234619,45.50742929939099,33.88162365678683,442.44579925,473.41362445549856,411.4779740445014
2015-12-30,433.299988,434.386993,422.084015,426.619995,426.619995,46889400,1,176282.0,553996.0,273408.0,7.67e+17,494504373.0,0.0429,8.727,107.503,443.0028488,429.7093901341577,433.62358849027817,423.9449044831514,9.678684007126776,16.006364614591018,51.515247763152736,34.87068183298357,35.99737900221324,443.0028488,472.2830608727967,413.7226367272033
2015-12-31,425.875,432.92099,418.734985,430.566986,430.566986,45996600,-1,155220.0,554812.0,233590.0,7.43e+17,446419196.0,0.0425,10.141,104.33,441.9342987,429.79106593090455,433.1533419533123,424.435429039955,8.717912913357281,14.54867427434427,53.01967070980447,41.46868597146443,40.615599034613005,441.9342987,471.400780550671,412.467816849329
2016-01-01,430.721008,436.246002,427.515015,434.334015,434.334015,36278900,-1,123957.0,493324.0,201778.0,7.14e+17,379076692.0,0.0432,10.667,99.324,441.901149,430.22372774700887,433.334983960495,425.168657629588,8.166326330906998,13.272204685656817,54.47166220974579,47.76585587425313,41.368407892900386,441.901149,471.4019633366717,412.40033466332824
2016-01-02,434.622009,436.062012,431.869995,433.437988,433.437988,30096600,-1,222237.0,776887.0,341667.0,1.06e+18,1910602667.0,0.0373,8.944,155.405,441.88529815000004,430.5298477711033,433.3508307358034,425.7812006199889,7.569630115814505,12.131689771688356,54.04380314534166,48.656039760513934,45.96352720207717,441.88529815000004,471.40487640991876,412.3657198900813
2016-01-03,433.578003,433.743011,424.705994,430.010986,430.010986,39633800,-1,276953.0,904953.0,403197.0,1.07e+18,4642360608.0,0.0435,10.213,284.384,441.1767471,430.48043236433153,432.8370084687568,426.09451805554534,6.742490413211442,11.053849899992974,52.350144290816566,46.020539250201686,47.48081162832292,441.1767471,471.1411458134955,411.2123483865045
2016-01-04,430.061005,434.516998,429.084015,433.091003,433.091003,38477500,1,211769.0,768344.0,298728.0,1.14e+18,745792573.0,0.0415,9.412,123.434,439.56524655000004,430.72905813915713,432.8760845504865,426.612776199579,6.263308350907494,10.095741590175878,53.75291859771532,51.865419193993986,48.847332734903205,439.56524655000004,467.45734921196134,411.67314388803874
2016-01-05,433.069,434.182007,429.675995,431.959991,431.959991,34522600,1,191275.0,625635.0,258379.0,1.36e+18,772130419.0,0.045,9.29,83.691,438.41654660000006,430.8462898401898,432.7351470811809,427.0088661847954,5.726280896385504,9.221849451417805,53.13433240240311,49.719122808295985,49.201693750830565,438.41654660000006,465.524929502505,411.3081636974951
2016-01-06,431.855988,431.855988,426.341003,429.105011,429.105011,34042500,1,234241.0,839229.0,307193.0,1.26e+18,929754823.0,0.0618,10.07,121.691,437.067897,430.68045376017176,432.17666460715304,427.16413617110686,5.012528436046182,8.37998524834348,51.52251525682459,44.30129058791271,48.6286108634009,437.067897,463.14069609563467,410.99509790436537
2016-01-07,430.010986,458.765991,429.076996,458.048004,458.048004,87562200,0,205646.0,749268.0,282202.0,1.73e+18,1061218002.0,0.0906,9.29,185.15,436.78949735000003,433.2868871163459,436.1568706675911,429.4518300843582,6.705040583232858,8.044996315321356,63.58310426899784,98.64546040568517,64.22195793396463,436.78949735000003,461.76451517963534,411.8144795203647
2016-01-08,457.537994,462.93399,447.937988,453.230011,453.230011,56993000,1,224896.0,814100.0,297435.0,1.55e+18,738715349.0,0.112,9.412,209.399,436.33489835,435.1862322481225,438.78350764180783,431.2131768188502,7.570330822957658,7.950063216848617,60.86836883249627,83.02728094143524,75.3246773116777,436.33489835,459.6274033615082,413.0423933384918
2016-01-09,453.382996,454.640015,446.889008,447.610992,447.610992,32278000,1,237326.0,849162.0,316754.0,1.53e+18,753339996.0,0.103,10.286,196.9,436.58119804999995,436.36954270068225,440.14158215845276,432.4278297952317,7.71375236322109,7.902801046123112,57.77044648181438,71.65084882620293,84.44119672444111,436.58119804999995,460.25744420837617,412.90495189162374
2016-01-10,448.238007,448.30899,440.351013,447.990997,447.990997,35995900,0,213773.0,711194.0,315474.0,1.92e+18,721976249.0,0.0967,9.172,113.635,437.0487975,437.47634787204584,441.34918444176776,433.5806569955849,7.768527446182873,7.875946326135065,57.92640245265989,66.38473820058314,73.68762265607377,437.0487975,461.2595299965751,412.83806500342484
2016-01-11,448.697998,450.661987,443.855011,448.428009,448.428009,40450000,1,246506.0,856969.0,343481.0,1.84e+18,1106760121.0,0.128,10.0,158.342,437.6415984,438.5193632175652,442.43823437380354,434.6804608477638,7.757773526039728,7.852311766115998,58.117961234293375,67.1802996470169,68.40529555793432,437.6415984,462.37805689595876,412.9051399040413
2016-01-12,448.182007,448.182007,435.690002,435.690002,435.690002,115607000,1,239536.0,899426.0,339377.0,2.16e+18,919443425.0,0.151,9.863,118.993,437.30604845,438.2499002444638,441.4000447778337,434.7552416738554,6.644803103978347,7.610810033688468,50.85053330138563,38.36063051645619,57.308556121352076,437.30604845,461.95257586591583,412.65952103408415
2016-01-13,434.665009,435.186005,424.442993,432.371002,432.371002,173888000,1,187983.0,676273.0,287901.0,8.93e+17,528824982.0,0.0429,9.73,121.374,436.17534929999994,437.69000517356244,440.01096127355163,434.57863132764385,5.432329945907782,7.175114016132332,49.12676464701518,30.851411700331223,45.46411395460144,436.17534929999994,459.4432807642554,412.90741783574447
2016-01-14,432.287994,433.324005,427.845001,430.306,430.306,43945500,-1,183049.0,718484.0,291829.0,7.56e+17,461847303.0,0.043,10.827,120.637,434.90799854999995,436.98676658560413,438.51789030838984,434.26214011818877,4.25575019020107,6.59124125094608,48.03571224637165,15.232151560012808,28.148064592266746,434.90799854999995,456.40257684355345,413.41342025644644
2016-01-15,430.255005,430.255005,364.330994,364.330994,364.330994,153351008,-1,183520.0,785421.0,284696.0,7.16e+17,621476633.0,0.0404,11.803,116.102,432.26084890000004,430.067169196499,427.1045216455606,429.08205522054516,-1.977533574984534,4.877486285759957,27.229018421869114,0.0,15.361187753448014,432.26084890000004,469.88667272689463,394.63502507310545
2016-01-16,365.072998,390.557007,354.914001,387.536011,387.536011,120352000,-1,191158.0,745794.0,330108.0,7.66e+17,503987009.0,0.0371,10.141,75.922,430.49649954999995,426.0165827015943,421.01705846932055,426.0045704634677,-4.987511994147155,2.904486629778535,37.485669110273214,30.19997530271919,15.144042287577335,430.49649954999995,472.9813376172277,388.0116614827722
2016-01-17,387.152008,390.964996,380.09201,382.299011,382.299011,45319600,0,203977.0,753983.0,352022.0,7.81e+17,3944460920.0,0.0384,9.536,77.99,428.4975005,421.8530044442996,415.0604357817328,422.7671216143219,-7.70668583258913,0.7822521373050018,36.24410243426162,25.351798545359987,18.517257949359728,428.4975005,476.06820685490817,380.92679414509183
2016-01-18,381.733002,388.104004,376.665009,387.167999,387.167999,54403900,-1,213732.0,665426.0,325175.0,9.89e+17,3573385257.0,0.0383,8.324,91.385,426.20675034999994,418.54967059246155,410.76929166146624,420.1301495688166,-9.36085790735035,-1.2463698716260687,38.290534711729954,29.859286506685372,28.470353451588185,426.20675034999994,477.1601340717092,375.2533666282907
2016-01-19,387.026001,387.730011,378.971985,380.148987,380.148987,46819800,-1,186725.0,773755.0,283147.0,8.42e+17,3323913284.0,0.0383,10.827,120.745,423.88319995,414.8924626312748,406.0584755597022,417.16858197112646,-11.110106411424283,-3.2191171795857114,36.473048833391516,23.36140397125942,26.190829674434934,423.88319995,478.83838513655934,368.9280147634407
2016-01-20,379.73999,425.266998,376.598999,420.230011,420.230011,121720000,1,208919.0,862012.0,355974.0,8.34e+17,1512400335.0,0.0393,9.474,105.614,423.3663512,415.40080057115335,408.2387117812865,417.39535449178373,-9.156642710497238,-4.406622285768017,50.82654875582239,60.46659567795364,37.89576205196615,423.3663512,478.25125266260164,368.48144973739835
2016-01-21,419.631989,422.877014,406.299988,410.261993,410.261993,68338000,1,222606.0,840116.0,348163.0,7.63e+17,2100121859.0,0.0414,10.511,122.14,422.1627501,414.9113903262816,408.54998581493476,416.86695734424416,-8.316971529309399,-5.188692134476294,47.92634319913792,51.238657319248595,45.02221898948722,422.1627501,477.0907132270348,367.23478697296514
2016-01-22,409.751007,410.410004,375.282013,382.492004,382.492004,91546600,1,213507.0,661773.0,333197.0,8.95e+17,2973756111.0,0.0394,8.182,122.007,419.6154509,411.8238297237786,404.54106553571404,414.3206645039298,-9.779598968215737,-6.106873501224182,40.920909675107275,27.65377045953127,46.453007818911175,419.6154509,477.01157735144903,362.21932444855094
2016-01-23,382.43399,394.542999,381.980988,387.490997,387.490997,56247400,-1,190221.0,571419.0,322771.0,9.8e+17,11515606499.0,0.0389,8.045,120.367,417.48945145,409.50641708341874,401.9179780686811,412.3332817258609,-10.415303657179777,-6.968559532415302,42.54889546544322,34.02368797605831,37.63870525161273,417.48945145,476.39439493010974,358.58450796989024
2016-01-24,388.10199,405.484985,387.51001,402.971008,402.971008,54824800,0,201254.0,619003.0,323042.0,9.54e+17,26651030344.0,0.0396,8.421,163.556,415.98345170000005,408.8839971707122,402.07998267349944,411.63977996838975,-9.559797294890302,-7.486807084910303,47.38402233910859,50.19114135727094,37.289533264286845,415.98345170000005,474.748872654628,357.2180307453721
2016-01-25,402.316986,402.316986,388.553986,391.726013,391.726013,59062400,-1,221988.0,719273.0,349905.0,1.01e+18,6821829144.0,0.0396,8.889,111.21,413.9717528,407.24990344016817,400.48706426219184,410.1646861188794,-9.677621856687551,-7.9249700392657525,44.457023443262436,39.46906723834112,41.22796552389013,413.9717528,473.1872641033811,354.7562414966189
2016-01-26,392.002014,397.765991,390.575012,392.153015,392.153015,58147000,0,230363.0,742693.0,368829.0,9.42e+17,4021737819.0,0.0393,9.0,157.879,412.12415300000004,405.81210454110453,399.2049028372392,408.83048825822164,-9.625585420982418,-8.265093115609087,44.59697554781844,46.391035659206885,45.350414751606316,412.12415300000004,471.6566014981748,352.5917045018253
2016-01-27,392.444,396.842987,391.782013,394.971985,394.971985,47424400,1,229522.0,743934.0,360186.0,9.29e+17,5418821406.0,0.0394,9.29,153.774,408.97035205,404.7797122038565,398.5536847084332,407.8039324613163,-9.250247752883126,-8.462124043063895,45.57200525089496,51.08784843321782,45.64931711025528,408.97035205,464.82882279748793,353.111881302512
2016-01-28,395.145996,395.502014,379.734985,380.289001,380.289001,59247900,1,224879.0,796986.0,359891.0,9.03e+17,2283760618.0,0.0384,9.863,110.332,405.32330155,402.4472635177749,395.74373336867427,405.76578939010767,-10.0220560214334,-8.774110438737797,41.47746510075757,33.68019889939348,43.71969433060607,405.32330155,458.4735048439023,352.1730982560977
2016-01-29,380.108002,384.378998,365.451996,379.473999,379.473999,86125296,1,224225.0,686915.0,351506.0,9.79e+17,2645564853.0,0.0376,8.521,120.316,401.91645189999997,400.2593335637011,393.24069731195516,403.8182493612108,-10.577552049255644,-9.134798760841367,41.25588947597557,34.90966845378314,39.89257192879815,401.91645189999997,452.31755821898196,351.515345581018
2016-01-30,378.86499,380.916992,376.490997,378.255005,378.255005,30284400,-1,194607.0,567465.0,319310.0,1.04e+18,1248073072.0,0.0378,7.701,141.865,398.4296523,398.163683224301,390.93520618703894,401.92467570482484,-10.989469517785892,-9.505732912230272,40.90392218429234,21.404344348262292,29.99807056714631,398.4296523,444.9057574125612,351.9535471874388
2016-01-31,378.292999,380.346985,367.834991,368.766998,368.766998,37894300,-1,175864.0,554454.0,289703.0,1.07e+18,600342987.0,0.0378,7.956,132.166,394.44660175,395.3639989172247,387.5247126198022,399.4685514303934,-11.943838810591217,-9.99335409190246,38.17404772445537,5.542091263325533,20.618701355123658,394.44660175,436.30570929022497,352.58749420977506
2016-02-01,369.350006,378.071991,367.957001,373.056,373.056,51656700,1,148893.0,579661.0,260130.0,7.05e+17,316052129.0,0.0433,9.931,74.207,391.31490164999997,393.23942759177476,385.29875683214027,397.51206613925314,-12.213309307112866,-10.437345134944543,40.11953685300752,12.712536563987703,13.219657391858512,391.31490164999997,429.3820640925296,353.2477392074703
2016-02-02,372.920013,375.882996,372.920013,374.447998,374.447998,40378700,-1,241542.0,803808.0,394134.0,9.87e+17,1365424773.0,0.0374,8.0,114.539,388.41875145,391.44976763065335,383.6294093195033,395.8036166474566,-12.174207327953297,-10.784717573546295,40.77095487723931,15.039708600193604,11.098112142502282,388.41875145,421.86754156640325,354.96996133359676
2016-02-03,374.645996,374.950012,368.045013,369.949005,369.949005,45933400,1,270049.0,900198.0,399762.0,1.22e+18,2347458168.0,0.0432,9.172,284.898,385.40090169999996,389.4020759515435,381.5247317318874,393.8884602291265,-12.363728497239094,-11.100519758284856,39.283492131235995,7.831097240579001,11.861114134920106,385.40090169999996,413.3815115716858,357.42029182831413
2016-02-04,370.174011,391.608002,369.993011,389.593994,389.593994,69285504,-1,183364.0,798776.0,269808.0,1.27e+18,636174074.0,0.0418,10.36,110.222,386.6640517,389.4203538609203,382.7661566962124,393.5703516195616,-10.8041949233492,-11.041254791297726,48.17465511397943,53.69899395898501,25.523266599919207,386.6640517,412.86398768167885,360.4641157183212
2016-02-05,388.89801,391.093994,385.571991,386.549011,386.549011,43825000,-1,223628.0,751003.0,286365.0,1.36e+18,964214470.0,0.0446,9.172,126.299,386.6147017,389.14689263607073,383.34813428141047,393.0502523144089,-9.702118032998442,-10.77342743963787,47.025178849377454,52.699075255160196,38.076388818241405,386.6147017,412.8114402625773,360.4179631374227
2016-02-06,386.588989,386.631012,372.386993,376.522003,376.522003,49249300,-1,230961.0,826756.0,296969.0,1.47e+18,998839950.0,0.064,10.435,116.842,386.32585129999995,387.9445221945402,382.29796023811656,391.8259375503786,-9.527977312262067,-10.52433741416271,43.35652269213169,27.652212029433976,44.68342708119306,386.32585129999995,412.84832228320266,359.80338031679725
2016-02-07,376.514008,380.871002,374.903015,376.619995,376.619995,37076300,-1,198726.0,694734.0,261873.0,1.5e+18,1009740048.0,0.0927,9.664,186.925,385.79845109999997,386.86599579506014,381.42442712456017,390.6995714355358,-9.275144310975634,-10.274498793525295,43.4029928302949,30.294322607981215,36.8818699641918,385.79845109999997,412.6676405883296,358.9292616116703
2016-02-08,376.756989,379.878998,373.334015,373.446991,373.446991,47671100,-1,250944.0,859259.0,322032.0,1.69e+18,1511811162.0,0.119,9.351,270.347,385.4633513,385.58799533838777,380.19712925924324,389.421602514385,-9.224473255141731,-10.064493685848582,42.195850489120154,24.741586424086602,27.5627070205006,385.4633513,412.7924361242573,358.1342664757427
2016-02-09,373.423004,377.246002,372.89801,376.028992,376.028992,55318500,1,225703.0,726568.0,306405.0,1.66e+18,673237407.0,0.093,9.412,193.185,383.25330034999996,384.6776140680651,379.5558773732058,388.4295572910972,-8.873679917891366,-9.82633093225714,43.5711907674557,33.69436791594128,29.576758982669702,383.25330034999996,405.4024344521121,361.1041662478878
2016-02-10,376.145996,385.483002,375.78299,381.648987,381.648987,85130896,-1,192542.0,718449.0,284203.0,1.88e+18,579365333.0,0.0966,10.213,105.207,381.82265005,384.38917339491604,379.8778942388664,387.92729282509,-8.04939858622356,-9.470944463050424,46.552082100678405,53.90010415301577,37.44535283101455,381.82265005,399.9592301781827,363.6860699218173
2016-02-11,382.114014,383.130005,376.398987,379.653992,379.653992,74375600,-1,268285.0,903626.0,365751.0,1.63e+18,3228852258.0,0.126,10.827,143.358,381.68074945,383.9382037382574,379.8434477405793,387.3144557269352,-7.4710079863559145,-9.070957167711523,45.63058939309036,54.29726541582844,47.29724582826183,381.68074945,399.83967439189365,363.52182450810636
2016-02-12,379.686005,384.95401,379.600006,384.263,384.263,67042800,1,315335.0,976486.0,463630.0,1.96e+18,1202528651.0,0.158,10.07,119.487,381.5193496,383.96913671556626,380.5233788574132,387.08842196938446,-6.565043111971249,-8.569774356563467,48.18257910592108,69.10361081311903,59.100326793987755,381.5193496,399.5175026019897,363.5211965980103
2016-02-13,384.640991,391.859985,384.640991,391.859985,391.859985,61911700,-1,184519.0,630460.0,299717.0,1.13e+18,951942167.0,0.039,9.231,143.206,380.96379845,384.72064607598855,382.26747211011883,387.4418710827634,-5.174398972644553,-7.890699279779685,52.16789099516415,100.0,74.4669587429825,380.96379845,396.7202776874073,365.2073192125927
2016-02-14,392.932007,407.230011,392.932007,407.230011,407.230011,74469800,-1,185922.0,624629.0,308322.0,1.18e+18,1040846055.0,0.04,8.675,154.082,381.73899835000003,386.8643951163706,386.1078627085621,388.9076592247809,-2.799796516218805,-6.87251872706751,59.032881710858256,100.0,89.701203604373,381.73899835000003,400.8857253881945,362.5922713118056
2016-02-15,407.567993,410.381012,397.748993,400.184998,400.184998,74070496,0,220197.0,762485.0,339897.0,1.13e+18,1466430409.0,0.0405,9.474,196.379,382.1405975,388.13302396243057,388.27357583032176,389.74301765257496,-1.4694418222532022,-5.7919033461046485,55.12735628177633,75.91644406454189,91.97214802151397,382.1405975,402.50524186255075,361.7759531374493
2016-02-16,401.432007,408.945007,401.432007,407.488007,407.488007,73093104,-1,215802.0,760353.0,319157.0,1.08e+18,1510244247.0,0.0405,10.435,200.731,382.7663986,389.9763556802943,391.2296421641184,391.0574613079398,0.17218085617861334,-4.599086505647996,58.21356654518777,93.16656021273995,89.69433475909396,382.7663986,405.4306674314859,360.1021297685141
2016-02-17,407.656006,421.166992,406.783997,416.321991,416.321991,83193600,-1,227080.0,773878.0,363404.0,1.01e+18,1562509539.0,0.0415,9.29,176.735,384.5680481,392.4854638059806,395.0900035234848,392.9289079517961,2.1610955716887474,-3.2470500901806476,61.64956967922478,90.53229609007755,86.53843345578646,384.5680481,411.692904061557,357.443192138443
2016-02-18,416.571991,425.996002,415.638,422.372986,422.372986,76752600,-1,212810.0,650812.0,336132.0,1.2e+18,1544984290.0,0.0421,8.521,176.76,386.71299745,395.3318944911253,399.2873854429487,395.10995077018157,4.177434672767106,-1.7621531375910968,63.84272222906788,93.24177770195313,92.31354466825688,386.71299745,418.52195825650216,354.9040366434978
2016-02-19,422.730011,423.104004,417.604004,420.785004,420.785004,55711300,-1,217291.0,767033.0,338029.0,1.19e+18,1930946166.0,0.0421,9.931,186.092,388.83949739999997,397.7560001586372,402.5947113748027,397.011806564983,5.582904809819752,-0.29314154810892723,62.827291270029306,90.27962259104628,91.35123212769231,388.83949739999997,423.79818397764774,353.8808108223522
2016-02-20,421.601013,441.984009,421.601013,437.164001,437.164001,93992096,1,215578.0,737687.0,336835.0,1.19e+18,1704135948.0,0.043,9.6,202.225,392.25934755,401.5091430959099,407.9130636248331,399.98604318979903,7.9270204350340805,1.3508908485196744,68.40858078958856,93.02317680895078,92.18152570065007,392.25934755,432.00449967918354,352.5141954208164
2016-02-21,437.77301,448.04599,429.076996,438.798004,438.798004,89820704,-1,206489.0,845680.0,327450.0,1.1e+18,1757389978.0,0.0439,11.25,219.441,395.54644775,405.06046318201373,412.6645929133203,402.8610032498139,9.803589663506386,3.0414306115170167,68.91009127688329,87.69363328195911,90.33214422731872,395.54644775,439.2787524227772,351.81414307722287
2016-02-22,438.989014,439.045013,432.916992,437.747986,437.747986,85385200,1,237569.0,898157.0,373503.0,1.04e+18,1857114236.0,0.0437,11.339,204.59,398.71144715,408.17356059325056,416.5235764651172,405.4452241942721,11.078352270845073,4.648814943382629,68.16127177654275,86.29636618309635,89.00439209133542,398.71144715,445.0963915466643,352.3265027533358
2016-02-23,438.255005,439.858002,417.821014,420.735992,420.735992,85244896,1,244612.0,883107.0,376797.0,1.11e+18,1585143798.0,0.0428,10.588,181.651,401.25079650000004,409.3699826319886,417.17164039356066,406.57787366136307,10.593766732197594,5.837805301145622,57.29765727994568,62.20749484521817,78.73249810342453,401.25079650000004,446.55389541045184,355.9476975895482
2016-02-24,420.955994,425.549988,413.907013,424.954987,424.954987,67743696,-1,224809.0,918082.0,332184.0,1.04e+18,1458057655.0,0.0421,12.203,168.434,403.01884615,410.8542687622754,418.36907833301285,407.9391413160769,10.429937016935924,6.756231644303682,59.041160590194686,67.77115296783595,72.09167133205015,403.01884615,449.15879065106697,356.87890164893304
2016-02-25,425.036987,427.718994,420.415009,424.544006,424.544006,70798000,-1,216135.0,798942.0,345734.0,1.1e+18,1245035812.0,0.0423,9.29,165.218,404.9185959,412.1580532611063,419.31906720485705,409.16913129266385,10.1499359121932,7.434972497881587,58.789353949423216,65.66345806351475,65.21403529218962,404.9185959,451.3312639248187,358.5059278751813
2016-02-26,424.628998,432.152008,421.619995,432.152008,432.152008,61486000,-1,203495.0,765152.0,324908.0,1.25e+18,1285162548.0,0.0424,10.286,173.562,407.70009615000004,414.0622394267152,421.2933657887252,410.8715666043184,10.421799184406837,8.032337835186636,62.01870747035745,74.93260428881958,69.45573844005675,407.70009615000004,453.61237452398683,361.78781777601324
2016-02-27,432.838989,434.230988,428.102997,432.519012,432.519012,41893600,1,182030.0,673816.0,300181.0,1.09e+18,923887204.0,0.0432,9.796,107.454,410.49504700000006,415.8200272908376,423.0203882827675,412.47508107807255,10.54530720469495,8.5349317090883,62.17269884200989,71.82751607699984,70.80785947644472,410.49504700000006,455.23164003423574,365.7584539657644
2016-02-28,432.571014,435.683014,423.820007,433.503998,433.503998,53033400,-1,233302.0,776484.0,332064.0,1.2e+18,3543495229.0,0.0429,10.746,256.579,413.49789734999996,417.50421497742445,424.6332513161879,414.03277862784495,10.600472688342961,8.948039904939233,62.61084224098198,71.08775301237172,72.61595779273038,413.49789734999996,455.7577059547617,371.2380887452382
2016-02-29,433.437988,441.506989,431.692993,437.696991,437.696991,60694700,1,265187.0,913216.0,391910.0,1.12e+18,4224600109.0,0.0437,10.827,329.906,416.5812973,419.427336503384,426.64305742138976,415.7856832480046,10.857374173385153,9.329906758628418,64.49607940532486,77.79850951591072,73.5712595350941,416.5812973,456.24969761282665,376.9128969871734
2016-03-01,437.916992,439.653015,432.319,435.122986,435.122986,74895800,1,142463.0,554573.0,244440.0,7.77e+17,335024463.0,0.0429,9.931,91.521,419.25499725,420.9221602649665,427.94766181809905,417.2180760444487,10.729585773650342,9.609842561632803,62.415507412358885,68.68061123465368,72.52229125431204,419.25499725,456.1190973433748,382.39089715662516
2016-03-02,435.131012,435.916992,423.989014,423.989014,423.989014,74955296,-1,191045.0,645681.0,306273.0,1.05e+18,537063751.0,0.0372,8.045,98.022,421.47174835000004,421.21424157306495,427.33863907685304,417.71962700411916,9.61901207273388,9.61167646385302,54.26157267027672,29.53222939281393,58.67045004779278,421.47174835000004,453.2967980619218,389.6466986380783
2016-03-03,423.911987,425.372986,419.411011,421.651001,421.651001,100484000,1,221517.0,920750.0,337358.0,1.14e+18,1389892162.0,0.0421,10.667,207.207,423.3411484,421.2558377089635,426.4636178342603,418.01083989270296,8.452777941557315,9.379896759393878,52.70451733662098,22.683714277671527,40.29885163504638,423.3411484,449.924120968881,396.758175831119
2016-03-04,421.835999,425.178009,410.938995,410.938995,410.938995,90856096,-1,178287.0,726970.0,270481.0,1.15e+18,564408947.0,0.0418,10.141,104.453,424.29509889999997,420.27328126049076,424.07521432129715,417.4869995302805,6.5882147910166395,8.821560365718431,46.16780378128845,0.0,17.405314556828486,424.29509889999997,447.24198436301526,401.3482134369847
2016-03-05,410.781006,411.256989,394.035004,400.570007,400.570007,135384992,-1,235458.0,778147.0,288409.0,1.39e+18,908510479.0,0.0446,9.536,133.861,423.9620987,418.3967789499678,420.4590285795591,416.2338889724819,4.22513960707721,7.902276213990188,40.8821836644429,12.09939585254,11.594370043403842,423.9620987,448.1133887477725,399.81080865222754
